zip_code,y-2016
90001,57942
90002,51826
90003,70208
90004,63095
90005,39338
90006,61230
90007,41979
90008,32060
90010,3524
90011,104762
90012,32543
90013,11668
90014,7191
90015,19378
90016,47079
90017,25772
90018,51639
90019,68530
90020,40170
90021,2954
90022,67191
90023,46611
90024,49737
90025,46520
90026,67557
90027,46043
90028,31122
90029,40242
90031,38940
90032,47285
90033,49156
90034,57443
90035,30582
90036,37931
90037,61451
90038,28155
90039,28436
90040,12812
90041,28405
90042,63109
90043,44328
90044,90155
90045,41145
90046,50923
90047,48306
90048,22722
90049,35581
90056,8118
90057,48302
90058,2674
90059,46027
90061,27203
90062,33690
90063,54142
90064,27032
90065,46965
90066,59258
90067,2355
90068,21450
90069,20435
90071,0
90073,915
90077,8912
90079,0
90089,3680
90090,0
90094,8072
90095,0
90201,102786
90210,20957
90211,8129
90212,12915
90220,51271
90221,53922
90222,32195
90230,32692
90232,14810
90240,26426
90241,44815
90242,41982
90245,16901
90247,47706
90248,10592
90249,26795
90250,96987
90254,19726
90255,75770
90260,35569
90262,71197
90263,1887
90265,18394
90266,35573
90270,27575
90272,23151
90274,25503
90275,42545
90277,35204
90278,40582
90280,95219
90290,5974
90291,27277
90292,22482
90293,12649
90301,36429
90302,31064
90303,25134
90304,27008
90305,15777
90401,7621
90402,11410
90403,24539
90404,22201
90405,28861
90501,43405
90502,17855
90503,44562
90504,33609
90505,37242
90506,0
90601,34169
90602,26778
90603,20325
90604,41371
90605,41305
90606,32499
90620,46550
90621,35168
90623,15886
90630,49093
90631,68971
90638,49876
90640,63461
90650,106360
90660,63684
90670,16266
90680,30373
90701,16842
90703,50442
90704,3912
90706,77687
90710,27914
90712,31722
90713,28833
90715,20064
90716,14383
90717,21658
90720,22413
90723,54941
90731,61046
90732,21763
90740,24296
90742,627
90743,368
90744,57432
90745,57785
90746,26584
90747,0
90755,11491
90802,39873
90803,31680
90804,40751
90805,95808
90806,42312
90807,33217
90808,38637
90810,37422
90813,60997
90814,18760
90815,39822
90822,148
90831,0
91001,37699
91006,32106
91007,34619
91008,1203
91010,26000
91011,20679
91016,41901
91020,8448
91024,11067
91030,25905
91040,19587
91042,27164
91046,125
91101,20761
91103,28124
91104,38725
91105,11728
91106,24875
91107,32027
91108,13675
91201,23510
91202,23219
91203,14051
91204,17681
91205,37664
91206,34247
91207,10071
91208,17180
91210,886
91214,30935
91301,26007
91302,25906
91303,29668
91304,52846
91306,49043
91307,26703
91311,38479
91316,29485
91320,45502
91321,34664
91324,29689
91325,33558
91326,36168
91330,3328
91331,101536
91335,80161
91340,35681
91342,95222
91343,64323
91344,53290
91345,18763
91350,37400
91351,33247
91352,47079
91354,30058
91355,33129
91356,29728
91360,43222
91361,20808
91362,35862
91364,27607
91367,42319
91371,0
91377,14885
91381,20790
91384,29676
91387,44106
91390,20546
91401,41019
91402,71765
91403,24579
91405,54356
91406,55385
91411,25290
91423,34140
91436,14353
91501,20110
91502,12080
91504,26833
91505,30985
91506,18125
91601,39318
91602,18615
91604,30386
91605,55377
91606,45040
91607,31405
91608,0
91701,40870
91702,61968
91706,77667
91708,2893
91709,77266
91710,87071
91711,36957
91722,35407
91723,19258
91724,26190
91730,68807
91731,30179
91732,62855
91733,44622
91737,25508
91739,38681
91740,26555
91741,25780
91744,86638
91745,54043
91746,31319
91748,46565
91750,34156
91752,29801
91754,33514
91755,27487
91759,417
91761,59933
91762,58223
91763,37786
91764,54303
91765,47493
91766,72100
91767,49483
91768,36365
91770,63552
91773,34222
91775,25389
91776,37843
91780,35674
91784,25999
91786,52951
91789,43973
91790,46374
91791,33484
91792,29493
91801,55265
91803,29502
91901,18586
91902,19429
91905,1539
91906,3565
91910,76027
91911,84241
91913,47494
91914,16865
91915,30679
91916,1542
91917,937
91931,474
91932,26801
91934,274
91935,8347
91941,33077
91942,39795
91945,26673
91948,13
91950,62078
91962,2190
91963,988
91977,62065
91978,9804
91980,595
92003,4905
92004,2520
92007,11929
92008,26968
92009,44330
92010,15551
92011,24899
92014,13665
92019,43200
92020,58554
92021,69552
92024,50246
92025,53742
92026,49327
92027,56899
92028,48468
92029,18758
92036,2700
92037,38659
92040,43191
92054,42523
92055,12926
92056,53920
92057,57125
92058,46463
92059,1177
92060,79
92061,2046
92064,49763
92065,37633
92066,530
92067,9127
92069,48682
92070,1034
92071,56682
92075,12548
92078,48009
92081,28976
92082,18722
92083,37367
92084,50915
92086,1672
92091,1473
92101,36857
92102,44778
92103,33873
92104,45788
92105,72724
92106,18864
92107,29292
92108,20899
92109,48430
92110,28508
92111,48380
92113,57887
92114,69688
92115,64410
92116,32920
92117,54489
92118,23473
92119,23456
92120,28518
92121,4588
92122,47314
92123,30202
92124,31061
92126,80685
92127,43588
92128,49522
92129,55780
92130,51757
92131,34425
92132,0
92134,216
92135,851
92139,36720
92140,3112
92145,2096
92147,569
92154,88016
92155,528
92173,32416
92201,64436
92203,29768
92210,4987
92211,24623
92220,33101
92222,0
92223,49804
92225,22242
92227,27120
92230,4088
92231,40070
92233,7770
92234,53253
92236,44124
92239,196
92240,35684
92241,9212
92242,1332
92243,49425
92249,7960
92250,8645
92251,22496
92252,8874
92253,39435
92254,12491
92256,3105
92257,1770
92258,435
92259,197
92260,33834
92262,27561
92264,19778
92266,97
92267,0
92268,505
92270,17876
92273,1661
92274,19326
92275,2174
92276,7803
92277,24028
92278,4162
92280,16
92281,2249
92282,1233
92283,2287
92284,25850
92285,2556
92301,32801
92304,21
92305,519
92307,38583
92308,40285
92309,742
92310,9337
92311,33962
92313,12432
92314,11997
92315,5282
92316,30231
92320,8364
92321,1214
92322,696
92324,58854
92325,8019
92327,544
92328,292
92332,3
92333,217
92335,99079
92336,92306
92337,39074
92338,0
92339,1171
92341,231
92342,7058
92344,22259
92345,81094
92346,60320
92347,1372
92352,6601
92354,20963
92356,5995
92358,1069
92359,8710
92363,5356
92364,0
92365,2601
92368,937
92371,16721
92372,5763
92373,35149
92374,41452
92376,85857
92377,20370
92378,154
92382,5006
92384,24
92385,296
92386,1992
92389,133
92391,3227
92392,57648
92394,36017
92395,41384
92397,4853
92398,1588
92399,54335
92401,1885
92404,58738
92405,29897
92407,64225
92408,15788
92410,48660
92411,26437
92501,21975
92503,94029
92504,57004
92505,49705
92506,46172
92507,57347
92508,38360
92509,80480
92518,1145
92530,54710
92532,22248
92536,2811
92539,3775
92543,36962
92544,47275
92545,40732
92548,7577
92549,2644
92551,33670
92553,74925
92555,42264
92557,51551
92561,1577
92562,64222
92563,60651
92567,10205
92570,59324
92571,54512
92582,16695
92583,32051
92584,49317
92585,21714
92586,19351
92587,17157
92590,3951
92591,40396
92592,80135
92595,31541
92596,25363
92602,24962
92603,20206
92604,28580
92606,23129
92610,11895
92612,31166
92614,25930
92617,16942
92618,29921
92620,46966
92624,6454
92625,12187
92626,51133
92627,61996
92629,26797
92630,61081
92637,16330
92646,55598
92647,61285
92648,47701
92649,33513
92651,24612
92653,29028
92655,9257
92656,52335
92657,9768
92660,35935
92661,3419
92662,2863
92663,22408
92672,34605
92673,30553
92675,36548
92676,2156
92677,65645
92678,532
92679,32819
92683,91613
92688,45105
92691,49471
92692,48851
92694,25906
92701,51317
92703,71245
92704,89993
92705,47515
92706,36684
92707,61667
92708,57675
92780,62017
92782,23174
92801,66657
92802,42583
92804,86220
92805,73043
92806,40296
92807,35284
92808,20427
92821,37642
92823,3769
92831,36533
92832,25601
92833,53227
92835,23464
92840,56256
92841,34031
92843,45211
92844,23585
92845,17276
92860,26822
92861,5872
92865,20643
92866,15760
92867,44868
92868,27232
92869,36298
92870,53690
92879,46487
92880,66557
92881,34466
92882,71024
92883,32549
92886,49644
92887,20529
93001,33765
93003,51041
93004,30218
93010,44761
93012,35714
93013,16603
93015,17487
93021,37093
93022,7154
93023,20168
93030,60582
93033,83103
93035,28258
93036,46328
93040,1980
93041,24351
93042,104
93043,163
93060,33837
93063,56637
93064,0
93065,72211
93066,3082
93067,690
93101,32157
93103,20827
93105,25808
93108,11345
93109,11583
93110,16777
93111,18441
93117,57268
93201,1314
93202,3570
93203,22106
93204,13590
93205,1630
93206,1978
93207,252
93208,74
93210,18617
93212,24861
93215,55494
93218,1068
93219,10266
93220,381
93221,15109
93222,1542
93223,10699
93224,432
93225,4886
93226,211
93230,66109
93234,6865
93235,4014
93238,1550
93239,1704
93240,6489
93241,17233
93242,3748
93243,1736
93244,396
93245,37502
93247,18676
93249,2277
93250,14824
93251,236
93252,3437
93254,685
93255,675
93256,6092
93257,75715
93258,2650
93260,199
93261,3221
93262,74
93263,20346
93265,3290
93266,1271
93267,6817
93268,17643
93270,5654
93271,2001
93272,4117
93274,72264
93276,216
93277,52526
93280,27572
93283,2339
93285,1700
93286,10169
93287,115
93291,56298
93292,39089
93301,11555
93304,51891
93305,38793
93306,69660
93307,84667
93308,54497
93309,59492
93311,45512
93312,58102
93313,49006
93314,26197
93401,28684
93402,15636
93405,35642
93410,0
93420,30022
93422,33270
93424,867
93426,1988
93427,5662
93428,6309
93429,140
93430,3214
93432,953
93433,13484
93434,7252
93436,55914
93437,3483
93440,1507
93441,1099
93442,11092
93444,19317
93445,8164
93446,44515
93449,7984
93450,988
93451,4184
93452,552
93453,3170
93454,38980
93455,43898
93458,56722
93460,4798
93461,1447
93463,7905
93465,8995
93501,5134
93505,13324
93510,7594
93512,352
93513,1803
93514,13976
93516,2314
93517,909
93518,949
93519,36
93522,35
93523,3366
93524,171
93526,703
93527,2206
93528,127
93529,631
93530,29
93531,369
93532,2681
93534,38994
93535,73948
93536,70969
93541,500
93543,13780
93544,1021
93545,2005
93546,9252
93549,250
93550,75624
93551,51023
93552,41128
93553,1882
93554,156
93555,34064
93558,236
93560,20263
93561,34182
93562,1620
93563,413
93591,6508
93592,41
93601,1944
93602,4151
93603,138
93604,708
93605,211
93606,849
93608,993
93609,5689
93610,23757
93611,47988
93612,36062
93614,11255
93615,6263
93616,2599
93618,30465
93619,32958
93620,9591
93621,194
93622,10632
93623,134
93624,1326
93625,7446
93626,1760
93627,77
93628,221
93630,19095
93631,16268
93633,0
93634,23
93635,39969
93636,11885
93637,39952
93638,50626
93640,12660
93641,258
93643,2935
93644,7854
93645,207
93646,11195
93647,11215
93648,16228
93650,4170
93651,1662
93652,280
93653,1352
93654,31460
93656,7194
93657,34349
93660,4587
93662,30169
93664,494
93665,943
93666,968
93667,2626
93668,957
93669,209
93673,747
93675,3358
93701,10369
93702,46021
93703,34166
93704,27870
93705,38093
93706,40583
93710,32249
93711,37095
93720,46402
93721,6898
93722,81832
93723,10874
93725,26809
93726,42950
93727,79314
93728,15670
93730,11397
93901,27387
93905,61494
93906,63821
93907,22513
93908,11986
93920,1082
93921,3407
93923,12301
93924,6457
93925,1824
93926,9506
93927,18609
93928,441
93930,16536
93932,618
93933,23851
93940,32727
93943,0
93950,15577
93953,4435
93954,362
93955,34421
93960,26831
93962,745
94002,27116
94005,4568
94010,42569
94014,48387
94015,64712
94019,19874
94020,1170
94021,159
94022,19705
94024,23057
94025,41491
94027,7317
94028,6830
94030,22552
94037,2895
94038,3628
94040,35200
94041,14162
94043,29689
94044,38844
94060,1697
94061,38709
94062,27099
94063,33396
94065,12626
94066,42777
94070,30370
94074,309
94080,66876
94085,23177
94086,49851
94087,55987
94089,21403
94102,29319
94103,25747
94104,489
94105,6793
94107,29384
94108,14704
94109,56019
94110,73511
94111,3432
94112,84001
94114,33504
94115,34681
94116,45936
94117,43323
94118,41662
94121,42720
94122,62029
94123,25238
94124,35446
94127,20664
94128,119
94129,3762
94130,3090
94131,28350
94132,31289
94133,27491
94134,41677
94158,5995
94301,17409
94303,47743
94304,3658
94305,14971
94306,27259
94401,36597
94402,24517
94403,42252
94404,36086
94501,63228
94502,14181
94503,20366
94505,14820
94506,24371
94507,16205
94508,4268
94509,64412
94510,27786
94511,2199
94512,96
94513,59444
94514,1358
94515,7379
94516,157
94517,13139
94518,27549
94519,19594
94520,39535
94521,41854
94523,34742
94525,3103
94526,32284
94528,749
94530,24851
94531,44263
94533,72349
94534,37794
94535,4269
94536,72597
94538,66493
94539,52141
94541,65178
94542,13491
94544,78096
94545,32015
94546,43472
94547,25037
94548,379
94549,29005
94550,50122
94551,42508
94552,14852
94553,49638
94555,36750
94556,16039
94558,68366
94559,28355
94560,44677
94561,40274
94563,18803
94564,19007
94565,91323
94566,43784
94567,587
94568,51248
94569,243
94571,8802
94572,9798
94573,86
94574,8996
94575,1175
94576,102
94577,47053
94578,40603
94579,22431
94580,29167
94582,40460
94583,35174
94585,29501
94586,978
94587,73500
94588,34611
94589,30593
94590,36807
94591,54493
94592,880
94595,17675
94596,20794
94597,21923
94598,27175
94599,3148
94601,50369
94602,29628
94603,33823
94605,43116
94606,37912
94607,26089
94608,28864
94609,22331
94610,31486
94611,37900
94612,15200
94613,855
94618,16620
94619,24638
94621,33423
94702,17720
94703,21234
94704,27006
94705,13215
94706,20735
94707,12173
94708,11481
94709,11854
94710,7193
94720,3166
94801,29923
94803,25283
94804,41681
94805,14850
94806,61452
94850,0
94901,42212
94903,31219
94904,12459
94920,12725
94922,565
94923,737
94924,1307
94925,9694
94928,43370
94929,135
94930,8763
94931,8436
94933,658
94937,785
94938,840
94939,7130
94940,223
94941,31154
94945,19095
94946,749
94947,26180
94949,16905
94950,100
94951,4464
94952,34938
94954,37943
94956,1282
94957,1314
94960,15789
94963,713
94964,3322
94965,11227
94970,675
94971,378
94972,20
94973,1542
95002,1727
95003,25187
95004,3846
95005,7116
95006,8649
95007,683
95008,46507
95010,9375
95012,11080
95013,66
95014,62632
95017,627
95018,6935
95019,6252
95020,61480
95023,51045
95030,13477
95032,26027
95033,10006
95035,73652
95037,48532
95039,1252
95041,410
95043,734
95045,4475
95046,6299
95050,38482
95051,55634
95053,3222
95054,24718
95060,47227
95062,37365
95064,9692
95065,8551
95066,15642
95070,31268
95073,11407
95075,390
95076,85678
95110,19270
95111,64247
95112,61583
95113,1332
95116,55249
95117,30686
95118,31869
95119,10617
95120,37784
95121,38445
95122,58437
95123,66500
95124,49156
95125,53896
95126,35330
95127,66282
95128,36807
95129,40325
95130,14206
95131,30027
95132,40414
95133,27431
95134,21010
95135,21957
95136,44386
95138,19503
95139,7085
95140,273
95148,48201
95202,6559
95203,15489
95204,28124
95205,37362
95206,65151
95207,49632
95209,43362
95210,40718
95211,1665
95212,26094
95215,23635
95219,29506
95220,7371
95222,4976
95223,2884
95224,228
95225,609
95226,14
95227,805
95228,4498
95230,869
95231,4806
95232,168
95233,583
95234,112
95236,4196
95237,3124
95240,48065
95242,25752
95245,1958
95246,1071
95247,4709
95248,127
95249,4377
95251,538
95252,15068
95254,897
95255,1655
95257,454
95258,3882
95301,38356
95303,678
95304,15718
95305,28
95306,823
95307,42844
95310,2163
95311,1831
95312,290
95313,1077
95315,13108
95316,6416
95317,946
95318,403
95319,1593
95320,12759
95321,3263
95322,9025
95323,1083
95324,7610
95325,26
95326,9948
95327,7901
95328,6013
95329,2650
95330,20253
95333,2793
95334,16366
95335,171
95336,47808
95337,34391
95338,10784
95340,36541
95341,32787
95345,580
95346,1888
95348,33555
95350,51441
95351,49243
95354,25485
95355,58872
95356,32827
95357,11717
95358,32758
95360,12243
95361,33741
95363,26291
95364,0
95365,4855
95366,17118
95367,24657
95368,13826
95369,1011
95370,28124
95372,2068
95374,1702
95375,116
95376,51245
95377,32462
95379,3296
95380,41865
95382,37138
95383,3471
95385,396
95386,10324
95387,520
95388,13885
95389,1651
95391,14254
95401,39400
95403,46294
95404,40699
95405,21351
95407,41249
95409,26805
95410,890
95412,452
95415,1312
95417,237
95420,684
95421,1599
95422,15358
95423,3645
95425,10675
95426,1726
95427,203
95428,2540
95429,58
95430,0
95431,430
95432,445
95435,166
95436,5965
95437,14578
95439,825
95441,1909
95442,3080
95443,312
95444,653
95445,1792
95446,4529
95448,17481
95449,1679
95450,283
95451,12230
95452,1409
95453,10362
95454,2029
95456,721
95457,3076
95458,3176
95459,682
95460,2301
95461,2954
95462,1164
95463,49
95464,2412
95465,2140
95466,990
95467,5618
95468,1381
95469,1979
95470,6514
95471,599
95472,30260
95476,37534
95482,31941
95485,2607
95486,41
95488,239
95490,13054
95492,29515
95493,321
95494,209
95497,1092
95501,23284
95503,25830
95511,331
95514,254
95519,19441
95521,20911
95524,1944
95525,1569
95526,197
95527,586
95528,1191
95531,23500
95536,3140
95537,255
95540,13418
95542,2008
95543,792
95545,76
95546,3260
95547,1158
95548,1288
95549,942
95550,164
95551,1453
95552,635
95553,1274
95554,336
95555,338
95556,643
95558,458
95559,108
95560,1351
95562,3437
95563,705
95564,402
95565,934
95567,2048
95568,161
95569,340
95570,2079
95571,228
95573,1523
95585,537
95587,146
95589,966
95595,156
95601,178
95602,18472
95603,28826
95604,104
95605,14595
95606,129
95607,499
95608,60199
95610,44711
95612,964
95614,4318
95615,970
95616,49093
95618,27926
95619,5075
95620,21685
95621,41908
95623,3911
95624,64429
95625,54
95626,5871
95627,3873
95628,41649
95629,676
95630,74905
95631,6375
95632,30594
95633,3610
95634,3206
95635,861
95636,846
95637,349
95638,2238
95639,333
95640,10509
95641,1843
95642,6912
95645,2091
95646,64
95648,50341
95650,13157
95651,614
95652,966
95653,657
95655,4205
95658,6709
95659,788
95660,34303
95661,31034
95662,32441
95663,2443
95664,1357
95665,4901
95666,5170
95667,36859
95668,794
95669,2493
95670,54277
95672,5010
95673,15140
95674,891
95675,574
95677,23906
95678,41953
95679,20
95680,278
95681,1471
95682,30033
95683,6233
95684,3004
95685,4356
95686,1079
95687,66476
95688,36763
95689,1131
95690,2289
95691,36932
95692,5129
95693,6153
95694,9828
95695,39144
95697,430
95698,232
95699,143
95701,782
95703,829
95709,5096
95713,10296
95714,368
95715,89
95717,166
95720,49
95721,13
95722,4636
95724,0
95726,8816
95728,366
95735,27
95736,165
95742,10494
95746,23638
95747,61869
95757,46703
95758,63778
95762,40493
95765,36980
95776,23260
95811,6711
95814,10487
95815,25206
95816,17178
95817,13918
95818,20629
95819,18846
95820,35869
95821,35530
95822,44724
95823,76478
95824,30225
95825,33385
95826,36992
95827,20382
95828,60884
95829,26588
95830,953
95831,41859
95832,11313
95833,40029
95834,26560
95835,38847
95837,340
95838,37286
95841,19890
95842,32184
95843,47666
95864,23527
95901,32804
95903,1622
95910,134
95912,4693
95914,649
95915,9
95916,1102
95917,3313
95918,2468
95919,1184
95920,320
95922,539
95923,9
95925,143
95926,38465
95928,36374
95930,155
95932,7651
95934,367
95935,654
95936,234
95937,1400
95938,4229
95939,578
95941,586
95942,782
95943,886
95944,41
95945,25712
95946,9694
95947,1770
95948,10751
95949,19575
95950,519
95951,3073
95953,10476
95954,12509
95955,1325
95956,419
95957,837
95959,17534
95960,752
95961,27141
95962,1235
95963,14943
95965,20473
95966,30557
95968,1250
95969,27850
95970,500
95971,5952
95973,35297
95974,65
95975,1811
95977,1730
95978,115
95979,750
95981,96
95982,3487
95983,500
95984,39
95986,79
95987,6142
95988,8663
95991,40683
95993,36617
96001,34260
96002,32943
96003,44929
96006,389
96007,23354
96008,1483
96009,288
96010,194
96011,116
96013,4538
96014,146
96015,587
96016,497
96017,160
96019,10121
96020,2438
96021,16322
96022,16904
96023,1096
96024,962
96025,2121
96027,2390
96028,1403
96029,200
96031,175
96032,2518
96033,561
96034,220
96035,3398
96037,216
96038,602
96039,1044
96040,275
96041,3061
96044,937
96046,134
96047,799
96048,701
96049,28
96050,387
96051,1264
96052,1417
96054,260
96055,4002
96056,1693
96057,1305
96058,779
96059,604
96061,27
96062,1180
96063,188
96064,4881
96065,360
96067,6828
96068,131
96069,792
96071,180
96073,4174
96074,196
96075,304
96076,139
96080,27564
96084,416
96085,91
96086,304
96087,600
96088,4410
96090,467
96091,561
96092,300
96093,4031
96094,6446
96096,733
96097,9744
96101,5378
96103,1369
96104,576
96105,70
96106,223
96107,1129
96108,7
96109,741
96110,167
96111,30
96112,332
96113,2100
96114,3387
96115,179
96116,127
96117,300
96118,1629
96119,100
96120,1079
96121,302
96122,3532
96123,46
96124,385
96125,227
96126,39
96128,840
96129,132
96130,20812
96132,119
96133,202
96134,2203
96135,172
96136,47
96137,3707
96140,805
96141,464
96142,766
96143,3737
96145,2399
96146,968
96148,776
96150,29001
96155,0
96161,18255
